file_name,motif_type,target,group,model,F1_Scores,F1
rna_motif-R1290TS183_2.stdout,T-loop,R1290,GuangzhouRNA-human - 183,2,[1.0],1.0
rna_motif-R1290TS183_3.stdout,T-loop,R1290,GuangzhouRNA-human - 183,3,[1.0],1.0
rna_motif-R1290TS183_4.stdout,T-loop,R1290,GuangzhouRNA-human - 183,4,[1.0],1.0
rna_motif-R1290TS183_5.stdout,T-loop,R1290,GuangzhouRNA-human - 183,5,[1.0],1.0
rna_motif-R1290TS189_1.stdout,T-loop,R1290,LCBio - 189,1,[1.0],1.0
rna_motif-R1290TS189_2.stdout,T-loop,R1290,LCBio - 189,2,[1.0],1.0
rna_motif-R1290TS189_3.stdout,T-loop,R1290,LCBio - 189,3,[1.0],1.0
rna_motif-R1290TS189_4.stdout,T-loop,R1290,LCBio - 189,4,[1.0],1.0
rna_motif-R1290TS189_5.stdout,T-loop,R1290,LCBio - 189,5,[1.0],1.0
rna_motif-R1290TS208_1.stdout,T-loop,R1290,falcon2 - S 208,1,[1.0],1.0
rna_motif-R1290TS208_2.stdout,T-loop,R1290,falcon2 - S 208,2,[1.0],1.0
rna_motif-R1290TS208_3.stdout,T-loop,R1290,falcon2 - S 208,3,[1.0],1.0
rna_motif-R1290TS208_4.stdout,T-loop,R1290,falcon2 - S 208,4,[1.0],1.0
rna_motif-R1290TS208_5.stdout,T-loop,R1290,falcon2 - S 208,5,[1.0],1.0
rna_motif-R1290TS231_1.stdout,T-loop,R1290,B-LAB - 231,1,[1.0],1.0
rna_motif-R1290TS231_2.stdout,T-loop,R1290,B-LAB - 231,2,[1.0],1.0
rna_motif-R1290TS231_3.stdout,T-loop,R1290,B-LAB - 231,3,[1.0],1.0
rna_motif-R1290TS231_4.stdout,T-loop,R1290,B-LAB - 231,4,[1.0],1.0
rna_motif-R1290TS231_5.stdout,T-loop,R1290,B-LAB - 231,5,[1.0],1.0
rna_motif-R1290TS235_4.stdout,T-loop,R1290,isyslab-hust - 235,4,[1.0],1.0
rna_motif-R1290TS235_5.stdout,T-loop,R1290,isyslab-hust - 235,5,[1.0],1.0
rna_motif-R1290TS238_1.stdout,T-loop,R1290,BRIQX - 238,1,[1.0],1.0
rna_motif-R1290TS238_2.stdout,T-loop,R1290,BRIQX - 238,2,[1.0],1.0
rna_motif-R1290TS238_3.stdout,T-loop,R1290,BRIQX - 238,3,[1.0],1.0
rna_motif-R1290TS238_4.stdout,T-loop,R1290,BRIQX - 238,4,[1.0],1.0
rna_motif-R1290TS238_5.stdout,T-loop,R1290,BRIQX - 238,5,[1.0],1.0
rna_motif-R1290TS241_1.stdout,T-loop,R1290,elofsson - 241,1,[1.0],1.0
rna_motif-R1290TS241_2.stdout,T-loop,R1290,elofsson - 241,2,[1.0],1.0
rna_motif-R1290TS241_3.stdout,T-loop,R1290,elofsson - 241,3,[1.0],1.0
rna_motif-R1290TS241_4.stdout,T-loop,R1290,elofsson - 241,4,[1.0],1.0
rna_motif-R1290TS241_5.stdout,T-loop,R1290,elofsson - 241,5,[1.0],1.0
rna_motif-R1290TS262_1.stdout,T-loop,R1290,CoDock - 262,1,[1.0],1.0
rna_motif-R1290TS262_2.stdout,T-loop,R1290,CoDock - 262,2,[1.0],1.0
rna_motif-R1290TS262_3.stdout,T-loop,R1290,CoDock - 262,3,[1.0],1.0
rna_motif-R1290TS262_4.stdout,T-loop,R1290,CoDock - 262,4,[1.0],1.0
rna_motif-R1290TS262_5.stdout,T-loop,R1290,CoDock - 262,5,[1.0],1.0
rna_motif-R1290TS272_1.stdout,T-loop,R1290,GromihaLab - 272,1,[1.0],1.0
rna_motif-R1290TS272_2.stdout,T-loop,R1290,GromihaLab - 272,2,[1.0],1.0
rna_motif-R1290TS272_3.stdout,T-loop,R1290,GromihaLab - 272,3,[1.0],1.0
rna_motif-R1290TS272_4.stdout,T-loop,R1290,GromihaLab - 272,4,[1.0],1.0
rna_motif-R1290TS272_5.stdout,T-loop,R1290,GromihaLab - 272,5,[1.0],1.0
rna_motif-R1290TS286_1.stdout,T-loop,R1290,CSSB_experimental - 286,1,[1.0],1.0
rna_motif-R1290TS286_2.stdout,T-loop,R1290,CSSB_experimental - 286,2,[1.0],1.0
rna_motif-R1290TS286_3.stdout,T-loop,R1290,CSSB_experimental - 286,3,[1.0],1.0
rna_motif-R1290TS286_4.stdout,T-loop,R1290,CSSB_experimental - 286,4,[1.0],1.0
rna_motif-R1290TS286_5.stdout,T-loop,R1290,CSSB_experimental - 286,5,[1.0],1.0
rna_motif-R1290TS294_1.stdout,T-loop,R1290,KiharaLab - 294,1,[1.0],1.0
rna_motif-R1290TS294_2.stdout,T-loop,R1290,KiharaLab - 294,2,[1.0],1.0
rna_motif-R1290TS294_3.stdout,T-loop,R1290,KiharaLab - 294,3,[1.0],1.0
rna_motif-R1290TS294_4.stdout,T-loop,R1290,KiharaLab - 294,4,[1.0],1.0
rna_motif-R1290TS304_1.stdout,T-loop,R1290,AF3-server - S 304,1,[1.0],1.0
rna_motif-R1290TS304_2.stdout,T-loop,R1290,AF3-server - S 304,2,[1.0],1.0
rna_motif-R1290TS304_3.stdout,T-loop,R1290,AF3-server - S 304,3,[1.0],1.0
rna_motif-R1290TS304_4.stdout,T-loop,R1290,AF3-server - S 304,4,[1.0],1.0
rna_motif-R1290TS304_5.stdout,T-loop,R1290,AF3-server - S 304,5,[1.0],1.0
rna_motif-R1290TS307_1.stdout,T-loop,R1290,nfRNA - 307,1,[1.0],1.0
rna_motif-R1290TS338_1.stdout,T-loop,R1290,GeneSilico - 338,1,[1.0],1.0
rna_motif-R1290TS338_2.stdout,T-loop,R1290,GeneSilico - 338,2,[1.0],1.0
rna_motif-R1290TS338_3.stdout,T-loop,R1290,GeneSilico - 338,3,[1.0],1.0
rna_motif-R1290TS338_4.stdout,T-loop,R1290,GeneSilico - 338,4,[1.0],1.0
rna_motif-R1290TS338_5.stdout,T-loop,R1290,GeneSilico - 338,5,[1.0],1.0
rna_motif-R1290TS369_1.stdout,T-loop,R1290,Bhattacharya - 369,1,[1.0],1.0
rna_motif-R1290TS369_3.stdout,T-loop,R1290,Bhattacharya - 369,3,[1.0],1.0
rna_motif-R1290TS369_5.stdout,T-loop,R1290,Bhattacharya - 369,5,[1.0],1.0
rna_motif-R1290TS417_1.stdout,T-loop,R1290,GuangzhouRNA-meta - 417,1,[1.0],1.0
rna_motif-R1290TS417_2.stdout,T-loop,R1290,GuangzhouRNA-meta - 417,2,[1.0],1.0
rna_motif-R1290TS417_3.stdout,T-loop,R1290,GuangzhouRNA-meta - 417,3,[1.0],1.0
rna_motif-R1290TS417_4.stdout,T-loop,R1290,GuangzhouRNA-meta - 417,4,[1.0],1.0
rna_motif-R1290TS417_5.stdout,T-loop,R1290,GuangzhouRNA-meta - 417,5,[1.0],1.0
rna_motif-R1290TS435_1.stdout,T-loop,R1290,RNAFOLDX - 435,1,[1.0],1.0
rna_motif-R1290TS435_2.stdout,T-loop,R1290,RNAFOLDX - 435,2,[1.0],1.0
rna_motif-R1290TS435_3.stdout,T-loop,R1290,RNAFOLDX - 435,3,[1.0],1.0
rna_motif-R1290TS435_4.stdout,T-loop,R1290,RNAFOLDX - 435,4,[1.0],1.0
rna_motif-R1290TS435_5.stdout,T-loop,R1290,RNAFOLDX - 435,5,[1.0],1.0
rna_motif-R1290TS450_1.stdout,T-loop,R1290,OpenComplex_Server - S 450,1,[1.0],1.0
rna_motif-R1290TS450_2.stdout,T-loop,R1290,OpenComplex_Server - S 450,2,[1.0],1.0
rna_motif-R1290TS450_3.stdout,T-loop,R1290,OpenComplex_Server - S 450,3,[1.0],1.0
rna_motif-R1290TS450_4.stdout,T-loop,R1290,OpenComplex_Server - S 450,4,[1.0],1.0
rna_motif-R1290TS450_5.stdout,T-loop,R1290,OpenComplex_Server - S 450,5,[1.0],1.0
rna_motif-R1290TS462_1.stdout,T-loop,R1290,Zheng - 462,1,[1.0],1.0
rna_motif-R1290TS462_2.stdout,T-loop,R1290,Zheng - 462,2,[1.0],1.0
rna_motif-R1290TS462_3.stdout,T-loop,R1290,Zheng - 462,3,[1.0],1.0
rna_motif-R1290TS462_4.stdout,T-loop,R1290,Zheng - 462,4,[1.0],1.0
rna_motif-R1290TS462_5.stdout,T-loop,R1290,Zheng - 462,5,[1.0],1.0
rna_motif-R1290TS481_1.stdout,T-loop,R1290,Vfold - 481,1,[1.0],1.0
rna_motif-R1290TS481_2.stdout,T-loop,R1290,Vfold - 481,2,[1.0],1.0
rna_motif-R1290TS481_3.stdout,T-loop,R1290,Vfold - 481,3,[1.0],1.0
rna_motif-R1290TS481_4.stdout,T-loop,R1290,Vfold - 481,4,[1.0],1.0
rna_motif-R1290TS481_5.stdout,T-loop,R1290,Vfold - 481,5,[1.0],1.0
rna_motif-R1291TS028_1.stdout,T-loop,R1291,NKRNA-s - S 028,1,[1.0],1.0
rna_motif-R1291TS028_2.stdout,T-loop,R1291,NKRNA-s - S 028,2,[1.0],1.0
rna_motif-R1291TS028_3.stdout,T-loop,R1291,NKRNA-s - S 028,3,[1.0],1.0
rna_motif-R1291TS028_4.stdout,T-loop,R1291,NKRNA-s - S 028,4,[1.0],1.0
rna_motif-R1291TS028_5.stdout,T-loop,R1291,NKRNA-s - S 028,5,[1.0],1.0
rna_motif-R1291TS033_1.stdout,T-loop,R1291,Diff - 033,1,[1.0],1.0
rna_motif-R1291TS033_2.stdout,T-loop,R1291,Diff - 033,2,[1.0],1.0
rna_motif-R1291TS033_3.stdout,T-loop,R1291,Diff - 033,3,[1.0],1.0
rna_motif-R1291TS033_4.stdout,T-loop,R1291,Diff - 033,4,[1.0],1.0
rna_motif-R1291TS033_5.stdout,T-loop,R1291,Diff - 033,5,[1.0],1.0
rna_motif-R1291TS052_1.stdout,T-loop,R1291,Yang-Server - S 052,1,[1.0],1.0
rna_motif-R1291TS052_2.stdout,T-loop,R1291,Yang-Server - S 052,2,[1.0],1.0
rna_motif-R1291TS052_3.stdout,T-loop,R1291,Yang-Server - S 052,3,[1.0],1.0
rna_motif-R1291TS063_1.stdout,T-loop,R1291,RNApolis - 063,1,[1.0],1.0
rna_motif-R1291TS063_2.stdout,T-loop,R1291,RNApolis - 063,2,[1.0],1.0
rna_motif-R1291TS063_3.stdout,T-loop,R1291,RNApolis - 063,3,[1.0],1.0
rna_motif-R1291TS063_4.stdout,T-loop,R1291,RNApolis - 063,4,[0.6666666666666666],0.6666666666666666
rna_motif-R1291TS063_5.stdout,T-loop,R1291,RNApolis - 063,5,[1.0],1.0
rna_motif-R1291TS110_1.stdout,T-loop,R1291,MIEnsembles-Server - S 110,1,[1.0],1.0
rna_motif-R1291TS110_2.stdout,T-loop,R1291,MIEnsembles-Server - S 110,2,[1.0],1.0
rna_motif-R1291TS110_3.stdout,T-loop,R1291,MIEnsembles-Server - S 110,3,[1.0],1.0
rna_motif-R1291TS110_4.stdout,T-loop,R1291,MIEnsembles-Server - S 110,4,[1.0],1.0
rna_motif-R1291TS110_5.stdout,T-loop,R1291,MIEnsembles-Server - S 110,5,[1.0],1.0
rna_motif-R1291TS156_1.stdout,T-loop,R1291,SoutheRNA - 156,1,[1.0],1.0
rna_motif-R1291TS159_1.stdout,T-loop,R1291,406 - 159,1,[1.0],1.0
rna_motif-R1291TS159_2.stdout,T-loop,R1291,406 - 159,2,[1.0],1.0
rna_motif-R1291TS159_3.stdout,T-loop,R1291,406 - 159,3,[1.0],1.0
rna_motif-R1291TS159_4.stdout,T-loop,R1291,406 - 159,4,[1.0],1.0
rna_motif-R1291TS159_5.stdout,T-loop,R1291,406 - 159,5,[1.0],1.0
rna_motif-R1291TS167_5.stdout,T-loop,R1291,OpenComplex - 167,5,[1.0],1.0
rna_motif-R1291TS183_1.stdout,T-loop,R1291,GuangzhouRNA-human - 183,1,[1.0],1.0
rna_motif-R1291TS183_2.stdout,T-loop,R1291,GuangzhouRNA-human - 183,2,[1.0],1.0
rna_motif-R1291TS183_3.stdout,T-loop,R1291,GuangzhouRNA-human - 183,3,[1.0],1.0
rna_motif-R1291TS183_4.stdout,T-loop,R1291,GuangzhouRNA-human - 183,4,[1.0],1.0
rna_motif-R1291TS183_5.stdout,T-loop,R1291,GuangzhouRNA-human - 183,5,[1.0],1.0
rna_motif-R1291TS189_1.stdout,T-loop,R1291,LCBio - 189,1,[1.0],1.0
rna_motif-R1291TS189_2.stdout,T-loop,R1291,LCBio - 189,2,[1.0],1.0
rna_motif-R1291TS189_3.stdout,T-loop,R1291,LCBio - 189,3,[1.0],1.0
rna_motif-R1291TS189_4.stdout,T-loop,R1291,LCBio - 189,4,[1.0],1.0
rna_motif-R1291TS189_5.stdout,T-loop,R1291,LCBio - 189,5,[1.0],1.0
rna_motif-R1291TS208_1.stdout,T-loop,R1291,falcon2 - S 208,1,[1.0],1.0
rna_motif-R1291TS208_2.stdout,T-loop,R1291,falcon2 - S 208,2,[1.0],1.0
rna_motif-R1291TS208_3.stdout,T-loop,R1291,falcon2 - S 208,3,[1.0],1.0
rna_motif-R1291TS208_4.stdout,T-loop,R1291,falcon2 - S 208,4,[1.0],1.0
rna_motif-R1291TS208_5.stdout,T-loop,R1291,falcon2 - S 208,5,[1.0],1.0
rna_motif-R1291TS231_3.stdout,T-loop,R1291,B-LAB - 231,3,[1.0],1.0
rna_motif-R1291TS231_4.stdout,T-loop,R1291,B-LAB - 231,4,[1.0],1.0
rna_motif-R1291TS231_5.stdout,T-loop,R1291,B-LAB - 231,5,[1.0],1.0
rna_motif-R1291TS235_3.stdout,T-loop,R1291,isyslab-hust - 235,3,[1.0],1.0
rna_motif-R1291TS235_4.stdout,T-loop,R1291,isyslab-hust - 235,4,[1.0],1.0
rna_motif-R1291TS235_5.stdout,T-loop,R1291,isyslab-hust - 235,5,[1.0],1.0
rna_motif-R1291TS238_1.stdout,T-loop,R1291,BRIQX - 238,1,[1.0],1.0
rna_motif-R1291TS238_2.stdout,T-loop,R1291,BRIQX - 238,2,[1.0],1.0
rna_motif-R1291TS238_3.stdout,T-loop,R1291,BRIQX - 238,3,[1.0],1.0
rna_motif-R1291TS238_4.stdout,T-loop,R1291,BRIQX - 238,4,[1.0],1.0
rna_motif-R1291TS238_5.stdout,T-loop,R1291,BRIQX - 238,5,[1.0],1.0
rna_motif-R1291TS241_1.stdout,T-loop,R1291,elofsson - 241,1,[1.0],1.0
rna_motif-R1291TS241_2.stdout,T-loop,R1291,elofsson - 241,2,[1.0],1.0
rna_motif-R1291TS241_3.stdout,T-loop,R1291,elofsson - 241,3,[1.0],1.0
rna_motif-R1291TS241_4.stdout,T-loop,R1291,elofsson - 241,4,[1.0],1.0
rna_motif-R1291TS241_5.stdout,T-loop,R1291,elofsson - 241,5,[1.0],1.0
rna_motif-R1291TS272_4.stdout,T-loop,R1291,GromihaLab - 272,4,[1.0],1.0
rna_motif-R1291TS272_5.stdout,T-loop,R1291,GromihaLab - 272,5,[1.0],1.0
rna_motif-R1291TS286_1.stdout,T-loop,R1291,CSSB_experimental - 286,1,[1.0],1.0
rna_motif-R1291TS286_2.stdout,T-loop,R1291,CSSB_experimental - 286,2,[1.0],1.0
rna_motif-R1291TS286_3.stdout,T-loop,R1291,CSSB_experimental - 286,3,[1.0],1.0
rna_motif-R1291TS286_4.stdout,T-loop,R1291,CSSB_experimental - 286,4,[1.0],1.0
rna_motif-R1291TS286_5.stdout,T-loop,R1291,CSSB_experimental - 286,5,[1.0],1.0
rna_motif-R1291TS294_1.stdout,T-loop,R1291,KiharaLab - 294,1,[1.0],1.0
rna_motif-R1291TS294_2.stdout,T-loop,R1291,KiharaLab - 294,2,[1.0],1.0
rna_motif-R1291TS294_3.stdout,T-loop,R1291,KiharaLab - 294,3,[1.0],1.0
rna_motif-R1291TS294_4.stdout,T-loop,R1291,KiharaLab - 294,4,[1.0],1.0
rna_motif-R1291TS294_5.stdout,T-loop,R1291,KiharaLab - 294,5,[1.0],1.0
rna_motif-R1291TS304_1.stdout,T-loop,R1291,AF3-server - S 304,1,[1.0],1.0
rna_motif-R1291TS304_2.stdout,T-loop,R1291,AF3-server - S 304,2,[1.0],1.0
rna_motif-R1291TS304_3.stdout,T-loop,R1291,AF3-server - S 304,3,[1.0],1.0
rna_motif-R1291TS304_4.stdout,T-loop,R1291,AF3-server - S 304,4,[1.0],1.0
rna_motif-R1291TS304_5.stdout,T-loop,R1291,AF3-server - S 304,5,[1.0],1.0
rna_motif-R1291TS325_1.stdout,T-loop,R1291,405 - 325,1,[1.0],1.0
rna_motif-R1291TS325_2.stdout,T-loop,R1291,405 - 325,2,[1.0],1.0
rna_motif-R1291TS325_3.stdout,T-loop,R1291,405 - 325,3,[1.0],1.0
rna_motif-R1291TS325_4.stdout,T-loop,R1291,405 - 325,4,[1.0],1.0
rna_motif-R1291TS325_5.stdout,T-loop,R1291,405 - 325,5,[1.0],1.0
rna_motif-R1291TS338_1.stdout,T-loop,R1291,GeneSilico - 338,1,[1.0],1.0
rna_motif-R1291TS338_2.stdout,T-loop,R1291,GeneSilico - 338,2,[1.0],1.0
rna_motif-R1291TS338_3.stdout,T-loop,R1291,GeneSilico - 338,3,[1.0],1.0
rna_motif-R1291TS338_4.stdout,T-loop,R1291,GeneSilico - 338,4,[1.0],1.0
rna_motif-R1291TS338_5.stdout,T-loop,R1291,GeneSilico - 338,5,[1.0],1.0
rna_motif-R1291TS369_1.stdout,T-loop,R1291,Bhattacharya - 369,1,[1.0],1.0
rna_motif-R1291TS369_2.stdout,T-loop,R1291,Bhattacharya - 369,2,[1.0],1.0
rna_motif-R1291TS369_3.stdout,T-loop,R1291,Bhattacharya - 369,3,[1.0],1.0
rna_motif-R1291TS369_5.stdout,T-loop,R1291,Bhattacharya - 369,5,[1.0],1.0
rna_motif-R1291TS417_1.stdout,T-loop,R1291,GuangzhouRNA-meta - 417,1,[1.0],1.0
rna_motif-R1291TS417_2.stdout,T-loop,R1291,GuangzhouRNA-meta - 417,2,[1.0],1.0
rna_motif-R1291TS417_3.stdout,T-loop,R1291,GuangzhouRNA-meta - 417,3,[1.0],1.0
rna_motif-R1291TS417_4.stdout,T-loop,R1291,GuangzhouRNA-meta - 417,4,[1.0],1.0
rna_motif-R1291TS417_5.stdout,T-loop,R1291,GuangzhouRNA-meta - 417,5,[1.0],1.0
rna_motif-R1291TS435_1.stdout,T-loop,R1291,RNAFOLDX - 435,1,[1.0],1.0
rna_motif-R1291TS435_2.stdout,T-loop,R1291,RNAFOLDX - 435,2,[1.0],1.0
rna_motif-R1291TS435_3.stdout,T-loop,R1291,RNAFOLDX - 435,3,[1.0],1.0
rna_motif-R1291TS435_4.stdout,T-loop,R1291,RNAFOLDX - 435,4,[1.0],1.0
rna_motif-R1291TS435_5.stdout,T-loop,R1291,RNAFOLDX - 435,5,[1.0],1.0
rna_motif-R1291TS450_5.stdout,T-loop,R1291,OpenComplex_Server - S 450,5,[1.0],1.0
rna_motif-R1291TS456_1.stdout,T-loop,R1291,Yang-Multimer - S 456,1,[1.0],1.0
rna_motif-R1291TS456_3.stdout,T-loop,R1291,Yang-Multimer - S 456,3,[1.0],1.0
rna_motif-R1291TS462_1.stdout,T-loop,R1291,Zheng - 462,1,[1.0],1.0
rna_motif-R1291TS462_2.stdout,T-loop,R1291,Zheng - 462,2,[1.0],1.0
rna_motif-R1291TS462_3.stdout,T-loop,R1291,Zheng - 462,3,[1.0],1.0
rna_motif-R1291TS462_4.stdout,T-loop,R1291,Zheng - 462,4,[1.0],1.0
rna_motif-R1291TS462_5.stdout,T-loop,R1291,Zheng - 462,5,[1.0],1.0
rna_motif-R1291TS481_1.stdout,T-loop,R1291,Vfold - 481,1,[1.0],1.0
rna_motif-R1291TS481_2.stdout,T-loop,R1291,Vfold - 481,2,[1.0],1.0
rna_motif-R1291TS481_3.stdout,T-loop,R1291,Vfold - 481,3,[1.0],1.0
rna_motif-R1291TS481_4.stdout,T-loop,R1291,Vfold - 481,4,[1.0],1.0
rna_motif-R1291TS481_5.stdout,T-loop,R1291,Vfold - 481,5,[1.0],1.0
rna_motif-R1212TS033_1.stdout,Tandem-GA-Sheared,R1212,Diff - 033,1,[],
rna_motif-R1212TS033_2.stdout,Tandem-GA-Sheared,R1212,Diff - 033,2,[],
rna_motif-R1212TS033_3.stdout,Tandem-GA-Sheared,R1212,Diff - 033,3,[],
rna_motif-R1212TS033_5.stdout,Tandem-GA-Sheared,R1212,Diff - 033,5,[],
rna_motif-R1212TS044_1.stdout,Tandem-GA-Sheared,R1212,,1,[],
rna_motif-R1212TS044_3.stdout,Tandem-GA-Sheared,R1212,,3,[],
rna_motif-R1212TS052_2.stdout,Tandem-GA-Sheared,R1212,Yang-Server - S 052,2,[],
rna_motif-R1212TS052_3.stdout,Tandem-GA-Sheared,R1212,Yang-Server - S 052,3,[],
rna_motif-R1212TS052_4.stdout,Tandem-GA-Sheared,R1212,Yang-Server - S 052,4,[],
rna_motif-R1212TS063_1.stdout,Tandem-GA-Sheared,R1212,RNApolis - 063,1,[],
rna_motif-R1212TS063_2.stdout,Tandem-GA-Sheared,R1212,RNApolis - 063,2,[],
rna_motif-R1212TS063_3.stdout,Tandem-GA-Sheared,R1212,RNApolis - 063,3,[],
rna_motif-R1212TS063_4.stdout,Tandem-GA-Sheared,R1212,RNApolis - 063,4,[],
rna_motif-R1212TS063_5.stdout,Tandem-GA-Sheared,R1212,RNApolis - 063,5,[],
rna_motif-R1212TS159_1.stdout,Tandem-GA-Sheared,R1212,406 - 159,1,[],
rna_motif-R1212TS159_2.stdout,Tandem-GA-Sheared,R1212,406 - 159,2,[],
rna_motif-R1212TS159_4.stdout,Tandem-GA-Sheared,R1212,406 - 159,4,[],
rna_motif-R1212TS167_4.stdout,Tandem-GA-Sheared,R1212,OpenComplex - 167,4,[],
rna_motif-R1212TS183_1.stdout,Tandem-GA-Sheared,R1212,GuangzhouRNA-human - 183,1,[],
rna_motif-R1212TS183_2.stdout,Tandem-GA-Sheared,R1212,GuangzhouRNA-human - 183,2,[],
rna_motif-R1212TS183_3.stdout,Tandem-GA-Sheared,R1212,GuangzhouRNA-human - 183,3,[],
rna_motif-R1212TS183_5.stdout,Tandem-GA-Sheared,R1212,GuangzhouRNA-human - 183,5,[],
rna_motif-R1212TS208_2.stdout,Tandem-GA-Sheared,R1212,falcon2 - S 208,2,[],
rna_motif-R1212TS208_3.stdout,Tandem-GA-Sheared,R1212,falcon2 - S 208,3,[],
rna_motif-R1212TS208_5.stdout,Tandem-GA-Sheared,R1212,falcon2 - S 208,5,[],
rna_motif-R1212TS238_0.stdout,Tandem-GA-Sheared,R1212,BRIQX - 238,0,[],
rna_motif-R1212TS238_1.stdout,Tandem-GA-Sheared,R1212,BRIQX - 238,1,[],
rna_motif-R1212TS238_2.stdout,Tandem-GA-Sheared,R1212,BRIQX - 238,2,[],
rna_motif-R1212TS238_3.stdout,Tandem-GA-Sheared,R1212,BRIQX - 238,3,[],
rna_motif-R1212TS238_4.stdout,Tandem-GA-Sheared,R1212,BRIQX - 238,4,[],
rna_motif-R1212TS241_3.stdout,Tandem-GA-Sheared,R1212,elofsson - 241,3,[],
rna_motif-R1212TS241_4.stdout,Tandem-GA-Sheared,R1212,elofsson - 241,4,[],
rna_motif-R1212TS241_5.stdout,Tandem-GA-Sheared,R1212,elofsson - 241,5,[],
rna_motif-R1212TS262_1.stdout,Tandem-GA-Sheared,R1212,CoDock - 262,1,[],
rna_motif-R1212TS262_2.stdout,Tandem-GA-Sheared,R1212,CoDock - 262,2,[],
rna_motif-R1212TS262_3.stdout,Tandem-GA-Sheared,R1212,CoDock - 262,3,[],
rna_motif-R1212TS262_4.stdout,Tandem-GA-Sheared,R1212,CoDock - 262,4,[],
rna_motif-R1212TS262_5.stdout,Tandem-GA-Sheared,R1212,CoDock - 262,5,[],
rna_motif-R1212TS272_1.stdout,Tandem-GA-Sheared,R1212,GromihaLab - 272,1,[],
rna_motif-R1212TS272_2.stdout,Tandem-GA-Sheared,R1212,GromihaLab - 272,2,[],
rna_motif-R1212TS272_3.stdout,Tandem-GA-Sheared,R1212,GromihaLab - 272,3,[],
rna_motif-R1212TS272_4.stdout,Tandem-GA-Sheared,R1212,GromihaLab - 272,4,[],
rna_motif-R1212TS272_5.stdout,Tandem-GA-Sheared,R1212,GromihaLab - 272,5,[],
rna_motif-R1212TS286_1.stdout,Tandem-GA-Sheared,R1212,CSSB_experimental - 286,1,[],
rna_motif-R1212TS286_3.stdout,Tandem-GA-Sheared,R1212,CSSB_experimental - 286,3,[],
rna_motif-R1212TS294_1.stdout,Tandem-GA-Sheared,R1212,KiharaLab - 294,1,[],
rna_motif-R1212TS294_2.stdout,Tandem-GA-Sheared,R1212,KiharaLab - 294,2,[],
rna_motif-R1212TS294_3.stdout,Tandem-GA-Sheared,R1212,KiharaLab - 294,3,[],
rna_motif-R1212TS294_4.stdout,Tandem-GA-Sheared,R1212,KiharaLab - 294,4,[],
rna_motif-R1212TS298_1.stdout,Tandem-GA-Sheared,R1212,ShanghaiTech-human - 298,1,[],
rna_motif-R1212TS304_1.stdout,Tandem-GA-Sheared,R1212,AF3-server - S 304,1,[],
rna_motif-R1212TS304_3.stdout,Tandem-GA-Sheared,R1212,AF3-server - S 304,3,[],
rna_motif-R1212TS304_5.stdout,Tandem-GA-Sheared,R1212,AF3-server - S 304,5,[],
rna_motif-R1212TS325_1.stdout,Tandem-GA-Sheared,R1212,405 - 325,1,[],
rna_motif-R1212TS325_2.stdout,Tandem-GA-Sheared,R1212,405 - 325,2,[],
rna_motif-R1212TS325_3.stdout,Tandem-GA-Sheared,R1212,405 - 325,3,[],
rna_motif-R1212TS325_5.stdout,Tandem-GA-Sheared,R1212,405 - 325,5,[],
rna_motif-R1212TS338_1.stdout,Tandem-GA-Sheared,R1212,GeneSilico - 338,1,[],
rna_motif-R1212TS338_2.stdout,Tandem-GA-Sheared,R1212,GeneSilico - 338,2,[],
rna_motif-R1212TS338_3.stdout,Tandem-GA-Sheared,R1212,GeneSilico - 338,3,[],
rna_motif-R1212TS338_4.stdout,Tandem-GA-Sheared,R1212,GeneSilico - 338,4,[],
rna_motif-R1212TS338_5.stdout,Tandem-GA-Sheared,R1212,GeneSilico - 338,5,[],
rna_motif-R1212TS369_1.stdout,Tandem-GA-Sheared,R1212,Bhattacharya - 369,1,[],
rna_motif-R1212TS369_2.stdout,Tandem-GA-Sheared,R1212,Bhattacharya - 369,2,[],
rna_motif-R1212TS417_1.stdout,Tandem-GA-Sheared,R1212,GuangzhouRNA-meta - 417,1,[],
rna_motif-R1212TS417_2.stdout,Tandem-GA-Sheared,R1212,GuangzhouRNA-meta - 417,2,[],
rna_motif-R1212TS417_3.stdout,Tandem-GA-Sheared,R1212,GuangzhouRNA-meta - 417,3,[],
rna_motif-R1212TS417_4.stdout,Tandem-GA-Sheared,R1212,GuangzhouRNA-meta - 417,4,[],
rna_motif-R1212TS423_1.stdout,Tandem-GA-Sheared,R1212,ShanghaiTech-server - S 423,1,[],
rna_motif-R1212TS481_1.stdout,Tandem-GA-Sheared,R1212,Vfold - 481,1,[],
rna_motif-R1212TS481_2.stdout,Tandem-GA-Sheared,R1212,Vfold - 481,2,[],
rna_motif-R1212TS481_5.stdout,Tandem-GA-Sheared,R1212,Vfold - 481,5,[],
rna_motif-R1221s2TS006_1.stdout,Tandem-GA-Sheared,R1221s2,RNA_Dojo - 006,1,[],
rna_motif-R1221s2TS006_2.stdout,Tandem-GA-Sheared,R1221s2,RNA_Dojo - 006,2,[],
rna_motif-R1221s2TS006_3.stdout,Tandem-GA-Sheared,R1221s2,RNA_Dojo - 006,3,[],
rna_motif-R1221s2TS006_4.stdout,Tandem-GA-Sheared,R1221s2,RNA_Dojo - 006,4,[],
